# r(Angstrom)	g(r)	in_region	integrand
5.780000000000000249e+00 9.926091261502757446e-01 0.000000000000000000e+00 3.662964247727934008e+01
5.799998999999999683e+00 9.955653447610958162e-01 0.000000000000000000e+00 3.699340840159100452e+01
5.820000000000000284e+00 9.982887619004785495e-01 0.000000000000000000e+00 3.735088448260835747e+01
5.839998999999999718e+00 1.000690615301561337e+00 0.000000000000000000e+00 3.769850358005050595e+01
5.860000000000000320e+00 1.002715645677943579e+00 0.000000000000000000e+00 3.803397901666376413e+01
5.879999999999999893e+00 1.004345219525066613e+00 0.000000000000000000e+00 3.835627361446386629e+01
5.900000000000000355e+00 1.005600083688206858e+00 0.000000000000000000e+00 3.866589463944558958e+01
5.919999999999999929e+00 1.006537865632652906e+00 0.000000000000000000e+00 3.896478373160888964e+01
5.940000000000000391e+00 1.007248184948289493e+00 0.000000000000000000e+00 3.925618779095381683e+01
5.959999999999999964e+00 1.007843154526199436e+00 0.000000000000000000e+00 3.954432883748032879e+01
5.980000000000000426e+00 1.008448375129121333e+00 0.000000000000000000e+00 3.983407875118844998e+01
6.000000000000000000e+00 1.009190036138507773e+00 0.000000000000000000e+00 4.013046517207816066e+01
6.019999999999999574e+00 1.010183777280412531e+00 0.000000000000000000e+00 4.043822752014948207e+01
6.040000000000000036e+00 1.011524071415836445e+00 0.000000000000000000e+00 4.076137621540241440e+01
6.059999000000000358e+00 1.013273819763249817e+00 0.000000000000000000e+00 4.110272978142825195e+01
6.080000000000000071e+00 1.015459946519297274e+00 0.000000000000000000e+00 4.146376128745306033e+01
6.099999000000000393e+00 1.018067780029768388e+00 0.000000000000000000e+00 4.184417018658737675e+01
6.120000000000000107e+00 1.021043766999248703e+00 0.000000000000000000e+00 4.224214294823012494e+01
6.139999000000000429e+00 1.024297329503190301e+00 0.000000000000000000e+00 4.265415869031292573e+01
6.160000000000000142e+00 1.027708763191751196e+00 0.000000000000000000e+00 4.307548967773359294e+01
6.179998999999999576e+00 1.031138117586135383e+00 0.000000000000000000e+00 4.350031383804186902e+01
6.200000000000000178e+00 1.034437136939697410e+00 0.000000000000000000e+00 4.392241607596346853e+01
6.219998999999999612e+00 1.037459657847213501e+00 0.000000000000000000e+00 4.433539547746023146e+01
6.240000000000000213e+00 1.040075419876002494e+00 0.000000000000000000e+00 4.473348682291975109e+01
6.259998999999999647e+00 1.042178435524924174e+00 0.000000000000000000e+00 4.511171619612898809e+01
6.280000000000000249e+00 1.043696308332491496e+00 0.000000000000000000e+00 4.546656807860243532e+01
6.299998999999999683e+00 1.044595982600381445e+00 0.000000000000000000e+00 4.579605321912116978e+01
6.320000000000000284e+00 1.044884875171381511e+00 0.000000000000000000e+00 4.610004384301152669e+01
6.339998999999999718e+00 1.044610776086066783e+00 0.000000000000000000e+00 4.638009346745274541e+01
6.360000000000000320e+00 1.043856546901200888e+00 0.000000000000000000e+00 4.663948967614702923e+01
6.379998999999999754e+00 1.042733297076797294e+00 0.000000000000000000e+00 4.688276339784473379e+01
6.400000000000000355e+00 1.041369930626750540e+00 0.000000000000000000e+00 4.711549089800894308e+01
6.419999999999999929e+00 1.039903240195826362e+00 0.000000000000000000e+00 4.734364884971228804e+01
6.440000000000000391e+00 1.038464918742136645e+00 0.000000000000000000e+00 4.757319326859725095e+01
6.459999999999999964e+00 1.037172001747350247e+00 0.000000000000000000e+00 4.780953939466380831e+01
6.480000000000000426e+00 1.036116189468727411e+00 0.000000000000000000e+00 4.805706134791198281e+01
6.500000000000000000e+00 1.035357272725494271e+00 0.000000000000000000e+00 4.831875002834173216e+01
6.519999999999999574e+00 1.034918484765355640e+00 0.000000000000000000e+00 4.859594977595310183e+01
6.540000000000000036e+00 1.034784706975107049e+00 0.000000000000000000e+00 4.888822139074606099e+01
6.559999000000000358e+00 1.034905542938501899e+00 0.000000000000000000e+00 4.919341796765197472e+01
6.580000000000000071e+00 1.035199267707995752e+00 0.000000000000000000e+00 4.950789742187680531e+01
6.599999000000000393e+00 1.035561179412063604e+00 0.000000000000000000e+00 4.982671319845719182e+01
6.620000000000000107e+00 1.035873029338555629e+00 0.000000000000000000e+00 5.014426196173396022e+01
6.639999000000000429e+00 1.036013536950301184e+00 0.000000000000000000e+00 5.045453373942183362e+01
6.660000000000000142e+00 1.035869224427915736e+00 0.000000000000000000e+00 5.075187923031750614e+01
6.679998999999999576e+00 1.035344956764951752e+00 0.000000000000000000e+00 5.103129699734385838e+01
6.700000000000000178e+00 1.034371689885895451e+00 0.000000000000000000e+00 5.128908722762746919e+01
6.719998999999999612e+00 1.032913576277096235e+00 0.000000000000000000e+00 5.152299989713630168e+01
6.740000000000000213e+00 1.030970613940787484e+00 0.000000000000000000e+00 5.173266109366383603e+01
6.759998999999999647e+00 1.028579802268964061e+00 0.000000000000000000e+00 5.191943940007514158e+01
6.780000000000000249e+00 1.025811583854657538e+00 0.000000000000000000e+00 5.208656598842661367e+01
6.799998999999999683e+00 1.022765295072269875e+00 0.000000000000000000e+00 5.223870710324541022e+01
6.820000000000000284e+00 1.019560581572056313e+00 0.000000000000000000e+00 5.238181287191579827e+01
6.839998999999999718e+00 1.016328819465113220e+00 0.000000000000000000e+00 5.252245968035507673e+01
6.860000000000000320e+00 1.013202073484169796e+00 0.000000000000000000e+00 5.266754080413137729e+01
6.879998999999999754e+00 1.010303917663967654e+00 0.000000000000000000e+00 5.282354292363215365e+01
6.900000000000000355e+00 1.007739158726381534e+00 0.000000000000000000e+00 5.299623964507338059e+01
6.919999999999999929e+00 1.005586807698084062e+00 0.000000000000000000e+00 5.319006183631677942e+01
6.940000000000000391e+00 1.003894694636746410e+00 0.000000000000000000e+00 5.340794147474178288e+01
6.959999999999999964e+00 1.002676021802000106e+00 0.000000000000000000e+00 5.365100326034838218e+01
6.980000000000000426e+00 1.001910506788242339e+00 0.000000000000000000e+00 5.391858859313659025e+01
7.000000000000000000e+00 1.001546412851088697e+00 0.000000000000000000e+00 5.420831387310638405e+01
7.019999999999999574e+00 1.001506284445962347e+00 0.000000000000000000e+00 5.451633382025779184e+01
7.040000000000000036e+00 1.001693742368865214e+00 0.000000000000000000e+00 5.483767307459081763e+01
7.059999000000000358e+00 1.002002984787648376e+00 0.000000000000000000e+00 5.516670350376078602e+01
7.080000000000000071e+00 1.002327230452774831e+00 0.000000000000000000e+00 5.549767426480163834e+01
7.099999000000000393e+00 1.002568043876149950e+00 0.000000000000000000e+00 5.582505657544808741e+01
7.120000000000000107e+00 1.002643224039219128e+00 0.000000000000000000e+00 5.614423252373887863e+01
7.139999000000000429e+00 1.002493302517249329e+00 0.000000000000000000e+00 5.645163448085780544e+01
7.160000000000000142e+00 1.002085772256789298e+00 0.000000000000000000e+00 5.674527169140250749e+01
7.179998999999999576e+00 1.001417113216254817e+00 0.000000000000000000e+00 5.702463516294292134e+01
7.200000000000000178e+00 1.000511882010276077e+00 0.000000000000000000e+00 5.729094456779255751e+01
7.219998999999999612e+00 9.994196934483539074e-01 0.000000000000000000e+00 5.754676528119644985e+01
7.240000000000000213e+00 9.982098707681195116e-01 0.000000000000000000e+00 5.779599323290901225e+01
7.259998999999999647e+00 9.969651883530094016e-01 0.000000000000000000e+00 5.804326779201839059e+01
7.280000000000000249e+00 9.957732333815036974e-01 0.000000000000000000e+00 5.829374352675188220e+01
7.299998999999999683e+00 9.947190176647818793e-01 0.000000000000000000e+00 5.855240815010374433e+01
7.320000000000000284e+00 9.938766106017901114e-01 0.000000000000000000e+00 5.882383996932114911e+01
7.339998999999999718e+00 9.933036044275824761e-01 0.000000000000000000e+00 5.911160507037849499e+01
7.360000000000000320e+00 9.930348309493722825e-01 0.000000000000000000e+00 5.941811220061681809e+01
7.379998999999999754e+00 9.930803255991145218e-01 0.000000000000000000e+00 5.974419626978665576e+01
7.400000000000000355e+00 9.934237195131432330e-01 0.000000000000000000e+00 6.008923898063890334e+01
7.419999999999999929e+00 9.940246557263197058e-01 0.000000000000000000e+00 6.045103019142234047e+01
7.440000000000000391e+00 9.948214337620150394e-01 0.000000000000000000e+00 6.082606810938739272e+01
7.459999999999999964e+00 9.957371162041399604e-01 0.000000000000000000e+00 6.120981823453403337e+01
7.480000000000000426e+00 9.966855428533186734e-01 0.000000000000000000e+00 6.159707554686229258e+01
7.500000000000000000e+00 9.975785755339982019e-01 0.000000000000000000e+00 6.198239870637213045e+01
7.519999999999999574e+00 9.983337088451766927e-01 0.000000000000000000e+00 6.236058141306358493e+01
7.540000000000000036e+00 9.988805992352913776e-01 0.000000000000000000e+00 6.272707100693663307e+01
7.559999000000000358e+00 9.991665323220506600e-01 0.000000000000000000e+00 6.307831649364267435e+01
7.580000000000000071e+00 9.991606099669135821e-01 0.000000000000000000e+00 6.341214657622755624e+01
7.599999000000000393e+00 9.988553679050683476e-01 0.000000000000000000e+00 6.372772533157908015e+01
7.620000000000000107e+00 9.982674205244647103e-01 0.000000000000000000e+00 6.402588341424487339e+01
7.639999000000000429e+00 9.974352473664411800e-01 0.000000000000000000e+00 6.430874788762788796e+01
7.660000000000000142e+00 9.964152471366106711e-01 0.000000000000000000e+00 6.457979214098860155e+01
7.679998999999999576e+00 9.952767844836200029e-01 0.000000000000000000e+00 6.484327479879208056e+01
7.700000000000000178e+00 9.940960318932674511e-01 0.000000000000000000e+00 6.510412849645874189e+01
7.719998999999999612e+00 9.929496575439898942e-01 0.000000000000000000e+00 6.536728658031169914e+01
7.740000000000000213e+00 9.919078119200600563e-01 0.000000000000000000e+00 6.563749090065527980e+01
7.759998999999999647e+00 9.910290652700016745e-01 0.000000000000000000e+00 6.591867382727872382e+01
7.780000000000000249e+00 9.903552191061729681e-01 0.000000000000000000e+00 6.621386327357822665e+01
7.799998999999999683e+00 9.899090664789981231e-01 0.000000000000000000e+00 6.652473221624416055e+01
7.820000000000000284e+00 9.896923384854258154e-01 0.000000000000000000e+00 6.685169967522759293e+01
7.839998999999999718e+00 9.896866458540446443e-01 0.000000000000000000e+00 6.719368574626199120e+01
7.860000000000000320e+00 9.898557135371471860e-01 0.000000000000000000e+00 6.754850248560333625e+01
7.879998999999999754e+00 9.901490335895432038e-01 0.000000000000000000e+00 6.791279925906525250e+01
7.900000000000000355e+00 9.905064205940569133e-01 0.000000000000000000e+00 6.828262630470550221e+01
7.919999999999999929e+00 9.908644018348679028e-01 0.000000000000000000e+00 6.865360205502899760e+01
7.940000000000000391e+00 9.911609472219333750e-01 0.000000000000000000e+00 6.902142573253409807e+01
7.959999999999999964e+00 9.913419277861051926e-01 0.000000000000000000e+00 6.938224515722077967e+01
7.980000000000000426e+00 9.913652154927917737e-01 0.000000000000000000e+00 6.973297572908907682e+01
8.000000000000000000e+00 9.912042676679340136e-01 0.000000000000000000e+00 7.007157452813895304e+01
8.019999999999999574e+00 9.908504160833904173e-01 0.000000000000000000e+00 7.039723015437044751e+01
8.039998999999999896e+00 9.903136568491068825e-01 0.000000000000000000e+00 7.071043301209729748e+01
8.059998999999999469e+00 9.896211880208924949e-01 0.000000000000000000e+00 7.101297381488764415e+01
8.080000000000000071e+00 9.888151743415191097e-01 0.000000000000000000e+00 7.130772535615456320e+01
8.099999000000000393e+00 9.879488717906250717e-01 0.000000000000000000e+00 7.159837064467613743e+01
8.119998999999999967e+00 9.870824899141397157e-01 0.000000000000000000e+00 7.188928075066928614e+01
8.139998999999999540e+00 9.862774205171724873e-01 0.000000000000000000e+00 7.218492886333100955e+01
8.160000000000000142e+00 9.855917939597448330e-01 0.000000000000000000e+00 7.248967213907576479e+01
8.179999000000000464e+00 9.850757498451097049e-01 0.000000000000000000e+00 7.280729032661534461e+01
8.199999999999999289e+00 9.847671377096908207e-01 0.000000000000000000e+00 7.314084801362598398e+01
8.219998999999999612e+00 9.846889964781322391e-01 0.000000000000000000e+00 7.349221779133303301e+01
8.240000000000000213e+00 9.848481152409649386e-01 0.000000000000000000e+00 7.386223087690261480e+01
8.259999999999999787e+00 9.852349832080798953e-01 0.000000000000000000e+00 7.425037610931333631e+01
8.279999999999999361e+00 9.858245535509321256e-01 0.000000000000000000e+00 7.465502468890565524e+01
8.299998999999999683e+00 9.865793647543638079e-01 0.000000000000000000e+00 7.507353166262767274e+01
8.320000000000000284e+00 9.874524200442901245e-01 0.000000000000000000e+00 7.550254140963511418e+01
8.339999999999999858e+00 9.883914105785743809e-01 0.000000000000000000e+00 7.593811333077221093e+01
8.359999999999999432e+00 9.893432349996821307e-01 0.000000000000000000e+00 7.637624143909093277e+01
8.379998999999999754e+00 9.902578889170400300e-01 0.000000000000000000e+00 7.681304535194190919e+01
8.400000000000000355e+00 9.910927464740960646e-01 0.000000000000000000e+00 7.724521901727320028e+01
8.419999999999999929e+00 9.918149341065791713e-01 0.000000000000000000e+00 7.767004654713673517e+01
8.439999999999999503e+00 9.924042299621727015e-01 0.000000000000000000e+00 7.808583146418186516e+01
8.459998999999999825e+00 9.928531217737781578e-01 0.000000000000000000e+00 7.849181438563479674e+01
8.480000000000000426e+00 9.931674096596949664e-01 0.000000000000000000e+00 7.888835561981694866e+01
8.500000000000000000e+00 9.933642304627889885e-01 0.000000000000000000e+00 7.927661683840686635e+01
8.519999999999999574e+00 9.934704454666013484e-01 0.000000000000000000e+00 7.965863872417838820e+01
8.539998999999999896e+00 9.935191292896839999e-01 0.000000000000000000e+00 8.003696507197331300e+01
8.559998999999999469e+00 9.935465398451919228e-01 0.000000000000000000e+00 8.041450300780869043e+01
8.580000000000000071e+00 9.935887009686323879e-01 0.000000000000000000e+00 8.079415792458264889e+01
8.599999000000000393e+00 9.936780358105239408e-01 0.000000000000000000e+00 8.117853900029228953e+01
8.619998999999999967e+00 9.938404745787252637e-01 0.000000000000000000e+00 8.156988491638146854e+01
8.639998999999999540e+00 9.940934266234872085e-01 0.000000000000000000e+00 8.196969621878125167e+01
8.660000000000000142e+00 9.944449423118747466e-01 0.000000000000000000e+00 8.237876302566402842e+01
8.679999000000000464e+00 9.948926696188112873e-01 0.000000000000000000e+00 8.279694646227964938e+01
8.699999999999999289e+00 9.954250212015776089e-01 0.000000000000000000e+00 8.322346571929433878e+01
8.719998999999999612e+00 9.960224133456776485e-01 0.000000000000000000e+00 8.365669841125044570e+01
8.740000000000000213e+00 9.966594379178586038e-01 0.000000000000000000e+00 8.409465400165106530e+01
8.759999999999999787e+00 9.973072983762036881e-01 0.000000000000000000e+00 8.453488159360182408e+01
8.779999999999999361e+00 9.979363281484180392e-01 0.000000000000000000e+00 8.497488853273416964e+01
8.799998999999999683e+00 9.985192901565373980e-01 0.000000000000000000e+00 8.541230535276424973e+01
8.820000000000000284e+00 9.990329928626449085e-01 0.000000000000000000e+00 8.584514535254371026e+01
8.839999999999999858e+00 9.994607007073533778e-01 0.000000000000000000e+00 8.627182619322087476e+01
8.859999999999999432e+00 9.997931868987062209e-01 0.000000000000000000e+00 8.669146772107963272e+01
8.879998999999999754e+00 1.000029259725047970e+00 0.000000000000000000e+00 8.710383569842269935e+01
8.900000000000000355e+00 1.000175570702008576e+00 0.000000000000000000e+00 8.750945821834200444e+01
8.919999999999999929e+00 1.000245816225230788e+00 0.000000000000000000e+00 8.790937478774556268e+01
8.939999999999999503e+00 1.000259038479529128e+00 0.000000000000000000e+00 8.830519646433072012e+01
8.959998999999999825e+00 1.000237848139279073e+00 0.000000000000000000e+00 8.869884105159974297e+01
8.980000000000000426e+00 1.000206469010550769e+00 0.000000000000000000e+00 8.909248477904591823e+01
9.000000000000000000e+00 1.000188607962518850e+00 0.000000000000000000e+00 8.948817713717586741e+01
9.019999999999999574e+00 1.000205051565814296e+00 0.000000000000000000e+00 8.988782206248745865e+01
9.039998999999999896e+00 1.000272997537717368e+00 0.000000000000000000e+00 9.029299300137743955e+01
9.059998999999999469e+00 1.000404195651706463e+00 0.000000000000000000e+00 9.070485701554984814e+01
9.080000000000000071e+00 1.000604509291674882e+00 0.000000000000000000e+00 9.112402444151180703e+01
9.099999000000000393e+00 1.000874477805392626e+00 0.000000000000000000e+00 9.155056802333254495e+01
9.119998999999999967e+00 1.001209175707028276e+00 0.000000000000000000e+00 9.198418009697775233e+01
9.139998999999999540e+00 1.001599758881010827e+00 0.000000000000000000e+00 9.242410353722557659e+01
9.160000000000000142e+00 1.002034396314666065e+00 0.000000000000000000e+00 9.286933078075338699e+01
9.179999000000000464e+00 1.002500177561646000e+00 0.000000000000000000e+00 9.331865379800508720e+01
9.199999999999999289e+00 1.002984204385050315e+00 0.000000000000000000e+00 9.377098701346378107e+01
9.219998999999999612e+00 1.003475067310443336e+00 0.000000000000000000e+00 9.422520116667294587e+01
9.240000000000000213e+00 1.003963902514090734e+00 0.000000000000000000e+00 9.468055163490058135e+01
9.259999999999999787e+00 1.004445053800716137e+00 0.000000000000000000e+00 9.513644018639138267e+01
9.279999999999999361e+00 1.004916229136124661e+00 0.000000000000000000e+00 9.559266108506378146e+01
9.299998999999999683e+00 1.005378077535850734e+00 0.000000000000000000e+00 9.604924467040991942e+01
9.320000000000000284e+00 1.005833959976438985e+00 0.000000000000000000e+00 9.650656512395342190e+01
9.339999999999999858e+00 1.006288278322094776e+00 0.000000000000000000e+00 9.696497848417060084e+01
9.359999999999999432e+00 1.006745878126090510e+00 0.000000000000000000e+00 9.742497359156942593e+01
9.379998999999999754e+00 1.007210599799076123e+00 0.000000000000000000e+00 9.788690808944652133e+01
9.400000000000000355e+00 1.007683936548241954e+00 0.000000000000000000e+00 9.835100040791186871e+01
9.419999999999999929e+00 1.008164490313305794e+00 0.000000000000000000e+00 9.881706287685547352e+01
9.439999999999999503e+00 1.008646939830109446e+00 0.000000000000000000e+00 9.928460285298068300e+01
9.459998999999999825e+00 1.009122086877495272e+00 0.000000000000000000e+00 9.975269364223976254e+01
9.480000000000000426e+00 1.009577369090152832e+00 0.000000000000000000e+00 1.002201435667759455e+02
9.500000000000000000e+00 1.009997095566166792e+00 0.000000000000000000e+00 1.006853014244459530e+02
9.519999999999999574e+00 1.010363896594549837e+00 0.000000000000000000e+00 1.011464058292975778e+02
9.539998999999999896e+00 1.010660360401723024e+00 0.000000000000000000e+00 1.016016193335336339e+02
9.559998999999999469e+00 1.010869880485851358e+00 0.000000000000000000e+00 1.020492199661171071e+02
9.580000000000000071e+00 1.010979204188760416e+00 0.000000000000000000e+00 1.024877548869420707e+02
9.599999000000000393e+00 1.010978776337862817e+00 0.000000000000000000e+00 1.029160603960898612e+02
9.619998999999999967e+00 1.010864760849708777e+00 0.000000000000000000e+00 1.033336690336351182e+02
9.639998999999999540e+00 1.010639180617923572e+00 0.000000000000000000e+00 1.037406220595549797e+02
9.660000000000000142e+00 1.010310318702383858e+00 0.000000000000000000e+00 1.041376518043438182e+02
9.679999000000000464e+00 1.009892473068627838e+00 0.000000000000000000e+00 1.045260404761295803e+02
9.699999000000000038e+00 1.009404763967898466e+00 0.000000000000000000e+00 1.049077247664392445e+02
9.719998999999999612e+00 1.008869977255539840e+00 0.000000000000000000e+00 1.052849700044575059e+02
9.740000000000000213e+00 1.008313219331280042e+00 0.000000000000000000e+00 1.056603667566512001e+02
9.759999999999999787e+00 1.007759393416701288e+00 0.000000000000000000e+00 1.060364621676820320e+02
9.779999999999999361e+00 1.007231715266679206e+00 0.000000000000000000e+00 1.064157330058944382e+02
9.799998999999999683e+00 1.006749979434239384e+00 0.000000000000000000e+00 1.068002898283756821e+02
9.820000000000000284e+00 1.006328561561744106e+00 0.000000000000000000e+00 1.071917876238641867e+02
9.839999999999999858e+00 1.005976020291438289e+00 0.000000000000000000e+00 1.075911536836214282e+02
9.859999999999999432e+00 1.005694047608408415e+00 0.000000000000000000e+00 1.079986803105602604e+02
9.879998999999999754e+00 1.005477725574365433e+00 0.000000000000000000e+00 1.084139066783224621e+02
9.900000000000000355e+00 1.005316046877627878e+00 0.000000000000000000e+00 1.088357922859828051e+02
9.919999999999999929e+00 1.005193259406677919e+00 0.000000000000000000e+00 1.092626302744664599e+02
9.939999999999999503e+00 1.005090365726444057e+00 0.000000000000000000e+00 1.096924200301317143e+02
9.959998999999999825e+00 1.004986795029680247e+00 0.000000000000000000e+00 1.101229112748038546e+02
9.980000000000000426e+00 1.004862683686166935e+00 0.000000000000000000e+00 1.105519838430070507e+02
1.000000000000000000e+01 1.004700593262353392e+00 0.000000000000000000e+00 1.109776177002171096e+02
1.001999999999999957e+01 1.004487469065591831e+00 0.000000000000000000e+00 1.113983364646087750e+02
1.003999999999999915e+01 1.004215500676217898e+00 0.000000000000000000e+00 1.118132022161820487e+02
1.006000000000000050e+01 1.003883239216214918e+00 0.000000000000000000e+00 1.122219740349369630e+02
1.008000000000000007e+01 1.003495534238682430e+00 0.000000000000000000e+00 1.126251150008734214e+02
1.009999999999999964e+01 1.003063202460729775e+00 0.000000000000000000e+00 1.130237688939914875e+02
1.011999999999999922e+01 1.002602253132827137e+00 0.000000000000000000e+00 1.134196859342911523e+02
1.014000000000000057e+01 1.002131694065372614e+00 0.000000000000000000e+00 1.138149853217724541e+02
1.016000000000000014e+01 1.001672611054066575e+00 0.000000000000000000e+00 1.142120571364353196e+02
1.017999999999999972e+01 1.001245301673470145e+00 0.000000000000000000e+00 1.146132390782798041e+02
1.019999999999999929e+01 1.000867951654339727e+00 0.000000000000000000e+00 1.150206627673058932e+02
1.022000000000000064e+01 1.000554175223570041e+00 0.000000000000000000e+00 1.154359653835135902e+02
1.024000000000000021e+01 1.000312264057945155e+00 0.000000000000000000e+00 1.158601925069028766e+02
1.025999999999999979e+01 1.000143650883265733e+00 0.000000000000000000e+00 1.162936075374737470e+02
1.027999999999999936e+01 1.000042888129687224e+00 0.000000000000000000e+00 1.167356737152262411e+02
1.030000000000000071e+01 9.999979784156249885e-01 0.000000000000000000e+00 1.171850772201603661e+02
1.032000000000000028e+01 9.999911398119932793e-01 0.000000000000000000e+00 1.176398022322760539e+02
1.033999999999999986e+01 1.000000700439628742e+00 0.000000000000000000e+00 1.180973413715733500e+02
1.035999999999999943e+01 1.000002534191928749e+00 0.000000000000000000e+00 1.185548568580522186e+02
1.038000000000000078e+01 9.999726136877544747e-01 0.000000000000000000e+00 1.190094785317127588e+02
1.040000000000000036e+01 9.998892726176966672e-01 0.000000000000000000e+00 1.194585741525548599e+02
1.041999999999999993e+01 9.997350076227182747e-01 0.000000000000000000e+00 1.198999707205785370e+02
1.043999999999999950e+01 9.994986063267660148e-01 0.000000000000000000e+00 1.203322200757838374e+02
1.046000000000000085e+01 9.991763854510152809e-01 0.000000000000000000e+00 1.207547628981707817e+02
1.048000000000000043e+01 9.987723781273182277e-01 0.000000000000000000e+00 1.211679687477392804e+02
1.050000000000000000e+01 9.982989501748414929e-01 0.000000000000000000e+00 1.215732289644893740e+02
1.051999999999999957e+01 9.977755160959014269e-01 0.000000000000000000e+00 1.219728190884210903e+02
1.053999999999999915e+01 9.972273555840115433e-01 0.000000000000000000e+00 1.223697701395343955e+02
1.056000000000000050e+01 9.966835004408903798e-01 0.000000000000000000e+00 1.227676221778293382e+02
1.058000000000000007e+01 9.961742176162341478e-01 0.000000000000000000e+00 1.231701220833058414e+02
1.059999999999999964e+01 9.957289477782753639e-01 0.000000000000000000e+00 1.235809708559639688e+02
1.061999999999999922e+01 9.953730737258147387e-01 0.000000000000000000e+00 1.240034193558036577e+02
1.064000000000000057e+01 9.951261717138158991e-01 0.000000000000000000e+00 1.244400403628250160e+02
1.066000000000000014e+01 9.950000276839021662e-01 0.000000000000000000e+00 1.248924661370279381e+02
1.067999999999999972e+01 9.949974386930116044e-01 0.000000000000000000e+00 1.253612192184124581e+02
1.069999999999999929e+01 9.951114508298706252e-01 0.000000000000000000e+00 1.258455949269785634e+02
1.072000000000000064e+01 9.953262946887831975e-01 0.000000000000000000e+00 1.263437570627263398e+02
1.074000000000000021e+01 9.956178889208919802e-01 0.000000000000000000e+00 1.268527811056556516e+02
1.075999999999999979e+01 9.959559367798656027e-01 0.000000000000000000e+00 1.273689024557665732e+02
1.077999999999999936e+01 9.963065032171078972e-01 0.000000000000000000e+00 1.278878322330590862e+02
1.080000000000000071e+01 9.966340603880082805e-01 0.000000000000000000e+00 1.284050118775332692e+02
1.082000000000000028e+01 9.969051838886594519e-01 0.000000000000000000e+00 1.289160870291889864e+02
1.083999999999999986e+01 9.970907882953293777e-01 0.000000000000000000e+00 1.294172024080263554e+02
1.085999999999999943e+01 9.971689215402863571e-01 0.000000000000000000e+00 1.299053759540452688e+02
1.088000000000000078e+01 9.971262803263747365e-01 0.000000000000000000e+00 1.303787138472458480e+02
1.090000000000000036e+01 9.969601241417147541e-01 0.000000000000000000e+00 1.308366823076279672e+02
1.091999999999999993e+01 9.966779298171022372e-01 0.000000000000000000e+00 1.312800874351916889e+02
1.093999999999999950e+01 9.962975463907618456e-01 0.000000000000000000e+00 1.317111203299370459e+02
1.096000000000000085e+01 9.958456962369518495e-01 0.000000000000000000e+00 1.321331833718640212e+02
1.098000000000000043e+01 9.953558329631317925e-01 0.000000000000000000e+00 1.325506266209725652e+02
1.100000000000000000e+01 9.948658580722108402e-01 0.000000000000000000e+00 1.329684592172627049e+02
1.101999999999999957e+01 9.944150409658433221e-01 0.000000000000000000e+00 1.333919473407344753e+02
1.103999999999999915e+01 9.940408904224863340e-01 0.000000000000000000e+00 1.338261966913877927e+02
1.106000000000000050e+01 9.937762237299859747e-01 0.000000000000000000e+00 1.342757525292228138e+02
1.108000000000000007e+01 9.936464309752499613e-01 0.000000000000000000e+00 1.347442175542393841e+02
1.109999999999999964e+01 9.936677476315676216e-01 0.000000000000000000e+00 1.352339989064375345e+02
1.111999999999999922e+01 9.938453829600562006e-01 0.000000000000000000e+00 1.357460302858172554e+02
1.114000000000000057e+01 9.941734564535366081e-01 0.000000000000000000e+00 1.362797362723786705e+02
1.116000000000000014e+01 9.946353405723298291e-01 0.000000000000000000e+00 1.368330522061216357e+02
1.117999999999999972e+01 9.952044856608251999e-01 0.000000000000000000e+00 1.374025115070461709e+02
1.119999999999999929e+01 9.958469334973191200e-01 0.000000000000000000e+00 1.379835692751523197e+02
1.122000000000000064e+01 9.965238039609682907e-01 0.000000000000000000e+00 1.385709294904401361e+02
1.124000000000000021e+01 9.971938356950221793e-01 0.000000000000000000e+00 1.391588870529095061e+02
1.125999999999999979e+01 9.978170253113965993e-01 0.000000000000000000e+00 1.397418311825605031e+02
1.127999999999999936e+01 9.983572647758146568e-01 0.000000000000000000e+00 1.403146188593930503e+02
1.130000000000000071e+01 9.987853513686025808e-01 0.000000000000000000e+00 1.408730087234072812e+02
1.132000000000000028e+01 9.990809260613711107e-01 0.000000000000000000e+00 1.414139523746030420e+02
1.133999999999999986e+01 9.992340720455425984e-01 0.000000000000000000e+00 1.419358433129804098e+02
1.135999999999999943e+01 9.992456212789281311e-01 0.000000000000000000e+00 1.424385866385393911e+02
1.138000000000000078e+01 9.991275373532748638e-01 0.000000000000000000e+00 1.429236807312799726e+02
1.140000000000000036e+01 9.989011501568955120e-01 0.000000000000000000e+00 1.433939918512022018e+02
1.141999999999999993e+01 9.985961225604569336e-01 0.000000000000000000e+00 1.438536289983059646e+02
1.143999999999999950e+01 9.982472912641117135e-01 0.000000000000000000e+00 1.443075084525913496e+02
1.146000000000000085e+01 9.978926466981560273e-01 0.000000000000000000e+00 1.447610740740583424e+02
1.148000000000000043e+01 9.975698356907398701e-01 0.000000000000000000e+00 1.452197964827069541e+02
1.150000000000000000e+01 9.973135665860360932e-01 0.000000000000000000e+00 1.456887934585371625e+02
1.151999999999999957e+01 9.971529628057781425e-01 0.000000000000000000e+00 1.461724348615489362e+02
1.153999999999999915e+01 9.971094930832554715e-01 0.000000000000000000e+00 1.466740242517423383e+02
1.156000000000000050e+01 9.971953147563928921e-01 0.000000000000000000e+00 1.471955350691173692e+02
1.158000000000000007e+01 9.974125723823736855e-01 0.000000000000000000e+00 1.477374831336739476e+02
