# r(Angstrom)	g(r)	in_region	integrand
8.683039000000000840e+00 9.904231118978419346e-01 0.000000000000000000e+00 7.600797328782691409e+01
8.713084000000000273e+00 9.927972536073262910e-01 0.000000000000000000e+00 7.671834966448011528e+01
8.743130000000000734e+00 9.948639363177714801e-01 0.000000000000000000e+00 7.740917567318849990e+01
8.773173999999999140e+00 9.963484896451608730e-01 0.000000000000000000e+00 7.805839827006593623e+01
8.803219000000000349e+00 9.970946095039076029e-01 0.000000000000000000e+00 7.865281366937360019e+01
8.833263999999999783e+00 9.970913677557675658e-01 0.000000000000000000e+00 7.919034957514170969e+01
8.863310000000000244e+00 9.964759611476136092e-01 0.000000000000000000e+00 7.968078202387872011e+01
8.893354000000000426e+00 9.955060197720059234e-01 0.000000000000000000e+00 8.014380043856139935e+01
8.923398999999999859e+00 9.945111226655256598e-01 0.000000000000000000e+00 8.060558837040595392e+01
8.953443999999999292e+00 9.938312366233050810e-01 0.000000000000000000e+00 8.109382189171897437e+01
8.983489999999999753e+00 9.937508195499894503e-01 0.000000000000000000e+00 8.163239908893457653e+01
9.013534999999999187e+00 9.944503672364914948e-01 0.000000000000000000e+00 8.223719605848974368e+01
9.043578999999999368e+00 9.959693618911665824e-01 0.000000000000000000e+00 8.291279111046095807e+01
9.073624999999999829e+00 9.982031925181262810e-01 0.000000000000000000e+00 8.365183852923050267e+01
9.103669999999999263e+00 1.000922471853977314e+00 0.000000000000000000e+00 8.443613308827607966e+01
9.133715000000000472e+00 1.003817579885950995e+00 0.000000000000000000e+00 8.524022598839518139e+01
9.163759000000000654e+00 1.006556584027693324e+00 0.000000000000000000e+00 8.603603646562365270e+01
9.193804999999999339e+00 1.008848647199714010e+00 0.000000000000000000e+00 8.679835113571375871e+01
9.223850000000000549e+00 1.010495875364639140e+00 0.000000000000000000e+00 8.750923586659328635e+01
9.253894999999999982e+00 1.011431294938022640e+00 0.000000000000000000e+00 8.816179112862126033e+01
9.283939999999999415e+00 1.011727637459904017e+00 0.000000000000000000e+00 8.876119628093771041e+01
9.313985999999999876e+00 1.011581793883853164e+00 0.000000000000000000e+00 8.932377089161863637e+01
9.344030000000000058e+00 1.011275079136016553e+00 0.000000000000000000e+00 8.987370304392608489e+01
9.374074999999999491e+00 1.011117788097857462e+00 0.000000000000000000e+00 9.043852725734299725e+01
9.404120000000000701e+00 1.011385123434668021e+00 0.000000000000000000e+00 9.104325339080837409e+01
9.434165999999999386e+00 1.012263596134149513e+00 0.000000000000000000e+00 9.170553078708385897e+01
9.464211000000000595e+00 1.013809464034144625e+00 0.000000000000000000e+00 9.243151091788239171e+01
9.494255000000000777e+00 1.015933196032241081e+00 0.000000000000000000e+00 9.321414451809538093e+01
9.524300999999999462e+00 1.018411051591525451e+00 0.000000000000000000e+00 9.403384848925583128e+01
9.554346000000000672e+00 1.020919185403774465e+00 0.000000000000000000e+00 9.486110464010278065e+01
9.584391000000000105e+00 1.023088911868707873e+00 0.000000000000000000e+00 9.566152635152019457e+01
9.614435000000000286e+00 1.024570259491781599e+00 0.000000000000000000e+00 9.640158257465341762e+01
9.644481000000000748e+00 1.025091663658121988e+00 0.000000000000000000e+00 9.705441770848949545e+01
9.674526000000000181e+00 1.024508330421532998e+00 0.000000000000000000e+00 9.760448385153331685e+01
9.704570999999999614e+00 1.022827885832628292e+00 0.000000000000000000e+00 9.805057080365264710e+01
9.734614999999999796e+00 1.020209855081067873e+00 0.000000000000000000e+00 9.840608574115709928e+01
9.764661000000000257e+00 1.016941278794758041e+00 0.000000000000000000e+00 9.869726089552476367e+01
9.794705999999999690e+00 1.013389039776373179e+00 0.000000000000000000e+00 9.895868033188750701e+01
9.824750999999999124e+00 1.009941423773732971e+00 0.000000000000000000e+00 9.922798520358772123e+01
9.854794999999999305e+00 1.006946593686204761e+00 0.000000000000000000e+00 9.953974159653141385e+01
9.884840999999999767e+00 1.004660617343018592e+00 0.000000000000000000e+00 9.992027879394466083e+01
9.914885999999999200e+00 1.003212802157126937e+00 0.000000000000000000e+00 1.003837461429593390e+02
9.944931000000000409e+00 1.002592685984327936e+00 0.000000000000000000e+00 1.009306252052425066e+02
9.974975999999999843e+00 1.002662684018072792e+00 0.000000000000000000e+00 1.015484862566481326e+02
1.000502000000000002e+01 1.003191124808803014e+00 0.000000000000000000e+00 1.022149655195363636e+02
1.003506999999999927e+01 1.003899081426696371e+00 0.000000000000000000e+00 1.029024588401654086e+02
1.006511000000000067e+01 1.004514089413931277e+00 0.000000000000000000e+00 1.035828763655416793e+02
1.009515999999999991e+01 1.004817421609137229e+00 0.000000000000000000e+00 1.042337715280093988e+02
1.012519999999999953e+01 1.004679417056778101e+00 0.000000000000000000e+00 1.048406267975209119e+02
1.015525000000000055e+01 1.004076315621045046e+00 0.000000000000000000e+00 1.054005420520572898e+02
1.018529000000000018e+01 1.003085259164870680e+00 0.000000000000000000e+00 1.059203797267640397e+02
1.021533999999999942e+01 1.001861809367038392e+00 0.000000000000000000e+00 1.064163494354390878e+02
1.024538000000000082e+01 1.000601235460315541e+00 0.000000000000000000e+00 1.069084565470811157e+02
1.027543000000000006e+01 9.994949858940080922e-01 0.000000000000000000e+00 1.074176167873948060e+02
1.030546999999999969e+01 9.986911911627438521e-01 0.000000000000000000e+00 1.079597099004620731e+02
1.033552000000000071e+01 9.982624983798071838e-01 0.000000000000000000e+00 1.085436202888044477e+02
1.036556000000000033e+01 9.981924687543722863e-01 0.000000000000000000e+00 1.091678384968969624e+02
1.039560999999999957e+01 9.983791434296386269e-01 0.000000000000000000e+00 1.098222505119579466e+02
1.042564999999999920e+01 9.986564291082160594e-01 0.000000000000000000e+00 1.104885482774757435e+02
1.045570000000000022e+01 9.988295160368573233e-01 0.000000000000000000e+00 1.111456520343054137e+02
1.048573999999999984e+01 9.987140668702069179e-01 0.000000000000000000e+00 1.117723082271484571e+02
1.051579000000000086e+01 9.981751290299999413e-01 0.000000000000000000e+00 1.123531975432267984e+02
1.054583000000000048e+01 9.971579082847786824e-01 0.000000000000000000e+00 1.128808713504351005e+02
1.057587999999999973e+01 9.957005777045326855e-01 0.000000000000000000e+00 1.133591735053020528e+02
1.060591999999999935e+01 9.939320152474820924e-01 0.000000000000000000e+00 1.138015707640156080e+02
1.063597000000000037e+01 9.920514303895736630e-01 0.000000000000000000e+00 1.142308156689012435e+02
1.066600999999999999e+01 9.902947272362960796e-01 0.000000000000000000e+00 1.146735672331200391e+02
1.069605999999999923e+01 9.888939947328629909e-01 0.000000000000000000e+00 1.151575146704543329e+02
1.072610000000000063e+01 9.880363698046370491e-01 0.000000000000000000e+00 1.157048323583784253e+02
1.075614999999999988e+01 9.878327728562995569e-01 0.000000000000000000e+00 1.163300764354013523e+02
1.078618999999999950e+01 9.882967527568158328e-01 0.000000000000000000e+00 1.170357071722206683e+02
1.081624000000000052e+01 9.893424745215724236e-01 0.000000000000000000e+00 1.178132584986622931e+02
1.084628000000000014e+01 9.908001402608915820e-01 0.000000000000000000e+00 1.186431218314768614e+02
1.087632999999999939e+01 9.924429728327625044e-01 0.000000000000000000e+00 1.194992545384171194e+02
1.090637000000000079e+01 9.940263026906327459e-01 0.000000000000000000e+00 1.203519727487469737e+02
1.093642000000000003e+01 9.953265922151174339e-01 0.000000000000000000e+00 1.211743924945658790e+02
1.096645999999999965e+01 9.961769305455296930e-01 0.000000000000000000e+00 1.219450793942709623e+02
1.099651000000000067e+01 9.964911367951666543e-01 0.000000000000000000e+00 1.226529703381185641e+02
1.102655000000000030e+01 9.962743884861361421e-01 0.000000000000000000e+00 1.232971820895788966e+02
1.105659999999999954e+01 9.956165885095560331e-01 0.000000000000000000e+00 1.238882742468451141e+02
1.108663999999999916e+01 9.946733777419979328e-01 0.000000000000000000e+00 1.244443742604406964e+02
1.111669000000000018e+01 9.936365552648616095e-01 0.000000000000000000e+00 1.249894720542256152e+02
1.114672999999999981e+01 9.926991821700412721e-01 0.000000000000000000e+00 1.255473384342564742e+02
1.117678000000000083e+01 9.920247535561597108e-01 0.000000000000000000e+00 1.261394104810800343e+02
1.120682000000000045e+01 9.917210721009944718e-01 0.000000000000000000e+00 1.267795532727461278e+02
1.123686999999999969e+01 9.918280188367025740e-01 0.000000000000000000e+00 1.274741042047683237e+02
1.126690999999999931e+01 9.923166584849770766e-01 0.000000000000000000e+00 1.282197174149496846e+02
1.129696000000000033e+01 9.931008211472136527e-01 0.000000000000000000e+00 1.290064444886105832e+02
1.132699999999999996e+01 9.940581023565475682e-01 0.000000000000000000e+00 1.298184601534271962e+02
1.135704999999999920e+01 9.950561713134812303e-01 0.000000000000000000e+00 1.306392131711866682e+02
1.138709000000000060e+01 9.959777910032032722e-01 0.000000000000000000e+00 1.314528612694085723e+02
1.141713999999999984e+01 9.967423422339143357e-01 0.000000000000000000e+00 1.322490142790167624e+02
1.144717999999999947e+01 9.973161251378717118e-01 0.000000000000000000e+00 1.330223903649838633e+02
1.147723000000000049e+01 9.977151093593915610e-01 0.000000000000000000e+00 1.337751978041007419e+02
1.150727000000000011e+01 9.979961536986757809e-01 0.000000000000000000e+00 1.345142693264631077e+02
1.153731999999999935e+01 9.982403123408711831e-01 0.000000000000000000e+00 1.352508066359985719e+02
1.156736000000000075e+01 9.985337355925284486e-01 0.000000000000000000e+00 1.359959981502362609e+02
1.159741000000000000e+01 9.989470318502509105e-01 0.000000000000000000e+00 1.367600861067603830e+02
1.162744999999999962e+01 9.995190659480398532e-01 0.000000000000000000e+00 1.375482049104732596e+02
1.165750000000000064e+01 1.000249201709662250e+00 0.000000000000000000e+00 1.383610804097761218e+02
1.168754000000000026e+01 1.001096964362062636e+00 0.000000000000000000e+00 1.391929527654242804e+02
1.171758999999999951e+01 1.001990768236479257e+00 0.000000000000000000e+00 1.400345496184057197e+02
1.174762999999999913e+01 1.002841365516347061e+00 0.000000000000000000e+00 1.408729605678091161e+02
1.177768000000000015e+01 1.003562164106119425e+00 0.000000000000000000e+00 1.416963498972892523e+02
1.180771999999999977e+01 1.004083853651939862e+00 0.000000000000000000e+00 1.424941248441478763e+02
1.183777000000000079e+01 1.004369933584996710e+00 0.000000000000000000e+00 1.432611330289966816e+02
1.186781000000000041e+01 1.004421703673718191e+00 0.000000000000000000e+00 1.439965678691406197e+02
1.189785999999999966e+01 1.004278006819199209e+00 0.000000000000000000e+00 1.447060015874180294e+02
1.192789999999999928e+01 1.004006054340541132e+00 0.000000000000000000e+00 1.453982547183672125e+02
1.195795000000000030e+01 1.003687484993476042e+00 0.000000000000000000e+00 1.460854148475132774e+02
1.198798999999999992e+01 1.003400346028811452e+00 0.000000000000000000e+00 1.467783067615677624e+02
1.201803999999999917e+01 1.003205379021344656e+00 0.000000000000000000e+00 1.474864170730424746e+02
1.204808000000000057e+01 1.003131173905085438e+00 0.000000000000000000e+00 1.482136815766822338e+02
1.207812999999999981e+01 1.003170967681732861e+00 0.000000000000000000e+00 1.489598537654155734e+02
1.210816999999999943e+01 1.003283023209287750e+00 0.000000000000000000e+00 1.497184651095305128e+02
1.213822000000000045e+01 1.003401967559238939e+00 0.000000000000000000e+00 1.504803665573826095e+02
1.216826000000000008e+01 1.003451296551843397e+00 0.000000000000000000e+00 1.512335486373927722e+02
1.219830999999999932e+01 1.003362255579634654e+00 0.000000000000000000e+00 1.519679394007134761e+02
1.222835000000000072e+01 1.003089031275552045e+00 0.000000000000000000e+00 1.526757582584589841e+02
1.225839999999999996e+01 1.002621351848351994e+00 0.000000000000000000e+00 1.533555186690983305e+02
1.228843999999999959e+01 1.001989669357787660e+00 0.000000000000000000e+00 1.540109619476790215e+02
1.231849000000000061e+01 1.001263050044616909e+00 0.000000000000000000e+00 1.546528839267371040e+02
1.234853000000000023e+01 1.000539092454574730e+00 0.000000000000000000e+00 1.552957130027230619e+02
1.237857999999999947e+01 9.999288087313304985e-01 0.000000000000000000e+00 1.559572682030097326e+02
1.240862000000000087e+01 9.995373873348984972e-01 0.000000000000000000e+00 1.566537863287809955e+02
1.243867000000000012e+01 9.994446736654504226e-01 0.000000000000000000e+00 1.573988419991162857e+02
1.246870999999999974e+01 9.996920010305370141e-01 0.000000000000000000e+00 1.581991509500027746e+02
1.249876000000000076e+01 1.000271572781196383e+00 0.000000000000000000e+00 1.590547587122567847e+02
1.252880000000000038e+01 1.001126030309031911e+00 0.000000000000000000e+00 1.599567566572985413e+02
1.255884999999999962e+01 1.002155616105960823e+00 0.000000000000000000e+00 1.608902750855811519e+02
1.258888999999999925e+01 1.003231873627796089e+00 0.000000000000000000e+00 1.618344894527281497e+02
1.261894000000000027e+01 1.004215884679954707e+00 0.000000000000000000e+00 1.627675102633995152e+02
1.264897999999999989e+01 1.004978371645679935e+00 0.000000000000000000e+00 1.636675607940317434e+02
1.267902999999999913e+01 1.005418156718487221e+00 0.000000000000000000e+00 1.645180925546416972e+02
1.270907000000000053e+01 1.005476236038619131e+00 0.000000000000000000e+00 1.653081391416792201e+02
1.273911999999999978e+01 1.005141574625857848e+00 0.000000000000000000e+00 1.660355085606778403e+02
1.276917000000000080e+01 1.004452187192681922e+00 0.000000000000000000e+00 1.667053315053875622e+02
1.279921000000000042e+01 1.003487255822507418e+00 0.000000000000000000e+00 1.673297158973379055e+02
1.282925999999999966e+01 1.002354234693537238e+00 0.000000000000000000e+00 1.679265346101362297e+02
1.285929999999999929e+01 1.001172572161865393e+00 0.000000000000000000e+00 1.685149681933118018e+02
1.288935000000000031e+01 1.000057623004089624e+00 0.000000000000000000e+00 1.691149264534688541e+02
1.291938999999999993e+01 9.991052700963056754e-01 0.000000000000000000e+00 1.697423262924197047e+02
1.294943999999999917e+01 9.983821316867114160e-01 0.000000000000000000e+00 1.704094434417353341e+02
1.297948000000000057e+01 9.979205997045305088e-01 0.000000000000000000e+00 1.711218464488015059e+02
1.300952999999999982e+01 9.977184867978536875e-01 0.000000000000000000e+00 1.718803051841958052e+02
1.303956999999999944e+01 9.977452908950596999e-01 0.000000000000000000e+00 1.726796301496971751e+02
1.306962000000000046e+01 9.979502757378335698e-01 0.000000000000000000e+00 1.735120762711701445e+02
1.309966000000000008e+01 9.982734892841726992e-01 0.000000000000000000e+00 1.743670693567668195e+02
1.312970999999999933e+01 9.986550105358185103e-01 0.000000000000000000e+00 1.752349124068084052e+02
1.315975000000000072e+01 9.990438218899703182e-01 0.000000000000000000e+00 1.761062215696903479e+02
1.318979999999999997e+01 9.994024839651238779e-01 0.000000000000000000e+00 1.769749213531406156e+02
1.321983999999999959e+01 9.997083119888547920e-01 0.000000000000000000e+00 1.778363695037077150e+02
1.324989000000000061e+01 9.999532133226975983e-01 0.000000000000000000e+00 1.786895309427867176e+02
1.327993000000000023e+01 1.000139672633332033e+00 0.000000000000000000e+00 1.795341663215191090e+02
1.330997999999999948e+01 1.000275466854092521e+00 0.000000000000000000e+00 1.803720768733266766e+02
1.334002000000000088e+01 1.000370291638496001e+00 0.000000000000000000e+00 1.812043545821643704e+02
1.337007000000000012e+01 1.000431917715886465e+00 0.000000000000000000e+00 1.820328564139705918e+02
1.340010999999999974e+01 1.000464381395921976e+00 0.000000000000000000e+00 1.828576951162235105e+02
1.343016000000000076e+01 1.000468682410000421e+00 0.000000000000000000e+00 1.836795280021284213e+02
1.346020000000000039e+01 1.000443769227466806e+00 0.000000000000000000e+00 1.844975454033166216e+02
1.349024999999999963e+01 1.000389545074093833e+00 0.000000000000000000e+00 1.853122048487101949e+02
1.352028999999999925e+01 1.000309621167777108e+00 0.000000000000000000e+00 1.861235566207936074e+02
1.355034000000000027e+01 1.000211780749800772e+00 0.000000000000000000e+00 1.869335412890058308e+02
1.358037999999999990e+01 1.000109526464750154e+00 0.000000000000000000e+00 1.877440973481644733e+02
1.361042999999999914e+01 1.000019344970191737e+00 0.000000000000000000e+00 1.885588742954653867e+02
1.364047000000000054e+01 9.999588744337619683e-01 0.000000000000000000e+00 1.893806886421693889e+02
1.367051999999999978e+01 9.999424357834101329e-01 0.000000000000000000e+00 1.902128932780188961e+02
1.370055999999999941e+01 9.999779139772784209e-01 0.000000000000000000e+00 1.910565489857080763e+02
1.373061000000000043e+01 1.000062964818743128e+00 0.000000000000000000e+00 1.919118936756062794e+02
1.376065000000000005e+01 1.000184127014094981e+00 0.000000000000000000e+00 1.927758995921407177e+02
1.379069999999999929e+01 1.000317227991268432e+00 0.000000000000000000e+00 1.936445388101275284e+02
1.382074000000000069e+01 1.000430131227116437e+00 0.000000000000000000e+00 1.945110330010872985e+02
1.385078999999999994e+01 1.000486367695968104e+00 0.000000000000000000e+00 1.953687724842328350e+02
1.388082999999999956e+01 1.000452404012345697e+00 0.000000000000000000e+00 1.962104735062177667e+02
1.391088000000000058e+01 1.000301280736235698e+00 0.000000000000000000e+00 1.970311609354119184e+02
1.394092000000000020e+01 1.000019238726873594e+00 0.000000000000000000e+00 1.978272473594821292e+02
1.397096999999999944e+01 9.996084585150247781e-01 0.000000000000000000e+00 1.985993969744549474e+02
1.400101000000000084e+01 9.990887843924630696e-01 0.000000000000000000e+00 1.993506693298804464e+02
1.403106000000000009e+01 9.984950860290352503e-01 0.000000000000000000e+00 2.000883386868719356e+02
1.406109999999999971e+01 9.978756267313837469e-01 0.000000000000000000e+00 2.008213543676126562e+02
1.409115000000000073e+01 9.972848859084577633e-01 0.000000000000000000e+00 2.015612282389928112e+02
1.412119000000000035e+01 9.967778473456050392e-01 0.000000000000000000e+00 2.023186196967788248e+02
1.415123999999999960e+01 9.964034120755413948e-01 0.000000000000000000e+00 2.031042830979475866e+02
1.418127999999999922e+01 9.961980728772592553e-01 0.000000000000000000e+00 2.039254569313187915e+02
1.421133000000000024e+01 9.961819163766310048e-01 0.000000000000000000e+00 2.047872835353862797e+02
1.424136999999999986e+01 9.963562923712114827e-01 0.000000000000000000e+00 2.056899584529227809e+02
1.427142000000000088e+01 9.967035500144723059e-01 0.000000000000000000e+00 2.066308978370188925e+02
1.430146000000000051e+01 9.971896213562653211e-01 0.000000000000000000e+00 2.076028848520806207e+02
1.433150999999999975e+01 9.977680512208615404e-01 0.000000000000000000e+00 2.085971538948553814e+02
1.436154999999999937e+01 9.983847617997636537e-01 0.000000000000000000e+00 2.096020161806823694e+02
1.439160000000000039e+01 9.989849042583754946e-01 0.000000000000000000e+00 2.106065956207058321e+02
1.442164000000000001e+01 9.995176247005341796e-01 0.000000000000000000e+00 2.115995013935381053e+02
1.445168999999999926e+01 9.999424882155242278e-01 0.000000000000000000e+00 2.125725484766801685e+02
1.448173000000000066e+01 1.000232080015676095e+00 0.000000000000000000e+00 2.135190136617577252e+02
1.451177999999999990e+01 1.000375934431995129e+00 0.000000000000000000e+00 2.144368851244284144e+02
1.454181999999999952e+01 1.000380022122526746e+00 0.000000000000000000e+00 2.153264707479312108e+02
1.457187000000000054e+01 1.000266039982073973e+00 0.000000000000000000e+00 2.161926791227306239e+02
1.460191000000000017e+01 1.000069367192089942e+00 0.000000000000000000e+00 2.170422796365986358e+02
1.463195999999999941e+01 9.998340217893547655e-01 0.000000000000000000e+00 2.178852363421666496e+02
1.466200000000000081e+01 9.996080165165820430e-01 0.000000000000000000e+00 2.187313551342999745e+02
1.469205000000000005e+01 9.994372332290308858e-01 0.000000000000000000e+00 2.195913369880166499e+02
1.472208999999999968e+01 9.993607719529802313e-01 0.000000000000000000e+00 2.204733584110551874e+02
1.475214000000000070e+01 9.994044293016860481e-01 0.000000000000000000e+00 2.213839863362805715e+02
1.478218000000000032e+01 9.995785710326385853e-01 0.000000000000000000e+00 2.223252516946044182e+02
1.481222999999999956e+01 9.998743783062316037e-01 0.000000000000000000e+00 2.232961405141183775e+02
1.484226999999999919e+01 1.000265892826766256e+00 0.000000000000000000e+00 2.242905617933474502e+02
1.487232000000000021e+01 1.000710719617700972e+00 0.000000000000000000e+00 2.252998370320101458e+02
1.490235999999999983e+01 1.001156522083494149e+00 0.000000000000000000e+00 2.263116781029644358e+02
1.493241000000000085e+01 1.001545856387270783e+00 0.000000000000000000e+00 2.273136592198357846e+02
1.496245000000000047e+01 1.001824632153676786e+00 0.000000000000000000e+00 2.282926938412153390e+02
1.499249999999999972e+01 1.001949214499106233e+00 0.000000000000000000e+00 2.292391065027753143e+02
1.502253999999999934e+01 1.001893260247153528e+00 0.000000000000000000e+00 2.301458118778001278e+02
1.505259000000000036e+01 1.001651973926163341e+00 0.000000000000000000e+00 2.310118186965187874e+02
1.508262999999999998e+01 1.001244182660188553e+00 0.000000000000000000e+00 2.318403603970188840e+02
1.511267999999999923e+01 1.000710922291520921e+00 0.000000000000000000e+00 2.326411285627161192e+02
1.514272000000000062e+01 1.000110293557864516e+00 0.000000000000000000e+00 2.334267181519315670e+02
1.517276999999999987e+01 9.995104247203679959e-01 0.000000000000000000e+00 2.342135193934274753e+02
1.520280999999999949e+01 9.989803920783845159e-01 0.000000000000000000e+00 2.350171647482480637e+02
1.523286000000000051e+01 9.985802793474100048e-01 0.000000000000000000e+00 2.358526548833326899e+02
1.526290000000000013e+01 9.983534096115603829e-01 0.000000000000000000e+00 2.367300043059785537e+02
1.529294999999999938e+01 9.983189997311818775e-01 0.000000000000000000e+00 2.376548910409317727e+02
1.532299000000000078e+01 9.984711068369842568e-01 0.000000000000000000e+00 2.386258131077429425e+02
1.535304000000000002e+01 9.987786267354769043e-01 0.000000000000000000e+00 2.396364547321248608e+02
1.538307999999999964e+01 9.991908324958033161e-01 0.000000000000000000e+00 2.406744127900412025e+02
1.541313000000000066e+01 9.996458587525506312e-01 0.000000000000000000e+00 2.417256501093017960e+02
1.544317000000000029e+01 1.000080665516404066e+00 0.000000000000000000e+00 2.427743603495134153e+02
1.547321999999999953e+01 1.000441147910414719e+00 0.000000000000000000e+00 2.438079313550726681e+02
1.550325999999999915e+01 1.000691110641182213e+00 0.000000000000000000e+00 2.448166696697795146e+02
1.553331000000000017e+01 1.000817659432142959e+00 0.000000000000000000e+00 2.457977267270774178e+02
1.556334999999999980e+01 1.000833756231890304e+00 0.000000000000000000e+00 2.467533152592395140e+02
1.559340000000000082e+01 1.000774060326103054e+00 0.000000000000000000e+00 2.476923319906360916e+02
1.562344000000000044e+01 1.000689190063565492e+00 0.000000000000000000e+00 2.486265015610135265e+02
1.565348999999999968e+01 1.000635586621199780e+00 0.000000000000000000e+00 2.495704644642586914e+02
1.568352999999999930e+01 1.000664625013284459e+00 0.000000000000000000e+00 2.505365357480412740e+02
1.571358000000000033e+01 1.000812030339943037e+00 0.000000000000000000e+00 2.515345703508152440e+02
1.574361999999999995e+01 1.001090230385763613e+00 0.000000000000000000e+00 2.525674058258431103e+02
1.577366999999999919e+01 1.001484026756453760e+00 0.000000000000000000e+00 2.536322131215655986e+02
1.580371000000000059e+01 1.001952043737576847e+00 0.000000000000000000e+00 2.547181675945688255e+02
1.583375999999999983e+01 1.002431747542794405e+00 0.000000000000000000e+00 2.558101728310499823e+02
1.586379999999999946e+01 1.002849192589428728e+00 0.000000000000000000e+00 2.568886781094483922e+02
1.589385000000000048e+01 1.003131171823802736e+00 0.000000000000000000e+00 2.579353279073382055e+02
1.592389000000000010e+01 1.003217747028791740e+00 0.000000000000000000e+00 2.589336104217418892e+02
1.595393999999999934e+01 1.003072393099042836e+00 0.000000000000000000e+00 2.598741426127203908e+02
1.598398000000000074e+01 1.002689906590529922e+00 0.000000000000000000e+00 2.607542412254093733e+02
1.601403000000000176e+01 1.002098121264600739e+00 0.000000000000000000e+00 2.615811268628164612e+02
1.604408000000000101e+01 1.001355468546916372e+00 0.000000000000000000e+00 2.623691657930046972e+02
1.607412000000000063e+01 1.000542249854367238e+00 0.000000000000000000e+00 2.631387016919264283e+02
1.610416999999999987e+01 9.997492076716504306e-01 0.000000000000000000e+00 2.639141308243432604e+02
1.613420999999999950e+01 9.990642178353025260e-01 0.000000000000000000e+00 2.647181373324303308e+02
1.616425999999999874e+01 9.985582754850566012e-01 0.000000000000000000e+00 2.655705743947958126e+02
1.619429999999999836e+01 9.982759425688307875e-01 0.000000000000000000e+00 2.664832085423880699e+02
1.622435000000000116e+01 9.982283315712042748e-01 0.000000000000000000e+00 2.674603372229523757e+02
1.625439000000000078e+01 9.983924403581579954e-01 0.000000000000000000e+00 2.684958135355898889e+02
1.628444000000000003e+01 9.987156376955118597e-01 0.000000000000000000e+00 2.695767229710427273e+02
1.631447999999999965e+01 9.991254428019273881e-01 0.000000000000000000e+00 2.706832442556654996e+02
1.634452999999999889e+01 9.995417361830213343e-01 0.000000000000000000e+00 2.717945155863869218e+02
1.637456999999999852e+01 9.998897240722932622e-01 0.000000000000000000e+00 2.728894816012850129e+02
1.640462000000000131e+01 1.000113068318166709e+00 0.000000000000000000e+00 2.739531727845252931e+02
1.643466000000000093e+01 1.000182324164721193e+00 0.000000000000000000e+00 2.749764530961385276e+02
1.646471000000000018e+01 1.000099528412653038e+00 0.000000000000000000e+00 2.759600892870573148e+02
1.649474999999999980e+01 9.998963049200940700e-01 0.000000000000000000e+00 2.769117100555358775e+02
1.652479999999999905e+01 9.996279472970708291e-01 0.000000000000000000e+00 2.778469899511433141e+02
1.655483999999999867e+01 9.993629372996272187e-01 0.000000000000000000e+00 2.787841619499871513e+02
1.658489000000000146e+01 9.991703868356023310e-01 0.000000000000000000e+00 2.797432574738133439e+02
1.661493000000000109e+01 9.991068439778898469e-01 0.000000000000000000e+00 2.807397110917924579e+02
1.664498000000000033e+01 9.992061986502603910e-01 0.000000000000000000e+00 2.817841479409171939e+02
1.667501999999999995e+01 9.994725772885005854e-01 0.000000000000000000e+00 2.828775569924114848e+02
1.670506999999999920e+01 9.998790850703301869e-01 0.000000000000000000e+00 2.840134887816449236e+02
1.673510999999999882e+01 1.000371016841623772e+00 0.000000000000000000e+00 2.851761005386144916e+02
1.676516000000000162e+01 1.000874135794553643e+00 0.000000000000000000e+00 2.863450991358666897e+02
1.679520000000000124e+01 1.001306781886488695e+00 0.000000000000000000e+00 2.874963929933314830e+02
1.682525000000000048e+01 1.001592430838351699e+00 0.000000000000000000e+00 2.886084010106822575e+02
1.685529000000000011e+01 1.001671893471216990e+00 0.000000000000000000e+00 2.896628696555623037e+02
1.688533999999999935e+01 1.001513104299697199e+00 0.000000000000000000e+00 2.906505432032116687e+02
1.691537999999999897e+01 1.001116811964605002e+00 0.000000000000000000e+00 2.915702133610470810e+02
1.694543000000000177e+01 1.000516977080870618e+00 0.000000000000000000e+00 2.924317564189252039e+02
1.697547000000000139e+01 9.997757383482612781e-01 0.000000000000000000e+00 2.932520732845558200e+02
1.700552000000000064e+01 9.989756498616213509e-01 0.000000000000000000e+00 2.940557108228924790e+02
1.703556000000000026e+01 9.982073332045933167e-01 0.000000000000000000e+00 2.948685592699383733e+02
1.706560999999999950e+01 9.975581835733789982e-01 0.000000000000000000e+00 2.957173131726037241e+02
1.709564999999999912e+01 9.970996914770338115e-01 0.000000000000000000e+00 2.966229164243748642e+02
1.712569999999999837e+01 9.968791015737057393e-01 0.000000000000000000e+00 2.976007617275687949e+02
1.715574000000000154e+01 9.969142300281735869e-01 0.000000000000000000e+00 2.986562375759653492e+02
1.718579000000000079e+01 9.971922488931580508e-01 0.000000000000000000e+00 2.997869877312879225e+02
1.721583000000000041e+01 9.976727929569132458e-01 0.000000000000000000e+00 3.009809044142295988e+02
1.724587999999999965e+01 9.982954475241724301e-01 0.000000000000000000e+00 3.022210382897808927e+02
1.727591999999999928e+01 9.989880433116093972e-01 0.000000000000000000e+00 3.034852174426077909e+02
1.730596999999999852e+01 9.996767020885726218e-01 0.000000000000000000e+00 3.047518472401577583e+02
1.733601000000000170e+01 1.000295025891954737e+00 0.000000000000000000e+00 3.059999036785700355e+02
1.736606000000000094e+01 1.000791729309635114e+00 0.000000000000000000e+00 3.072141286871286638e+02
1.739610000000000056e+01 1.001134970187839590e+00 0.000000000000000000e+00 3.083836225136660687e+02
