# r(Angstrom)	g(r)	in_region	integrand
5.780000000000000249e+00 9.968771133595107914e-01 0.000000000000000000e+00 4.536662258595085717e+01
5.799998999999999683e+00 9.994130919977424199e-01 0.000000000000000000e+00 4.579731509260870581e+01
5.820000000000000284e+00 1.001684037139095818e+00 0.000000000000000000e+00 4.621850232856364471e+01
5.839998999999999718e+00 1.003619638208206544e+00 0.000000000000000000e+00 4.662661014413328786e+01
5.860000000000000320e+00 1.005192759991831331e+00 0.000000000000000000e+00 4.702011967381515234e+01
5.879999999999999893e+00 1.006419837657774430e+00 0.000000000000000000e+00 4.739941557993040533e+01
5.900000000000000355e+00 1.007357021604804448e+00 0.000000000000000000e+00 4.776684834170535510e+01
5.919999999999999929e+00 1.008093557415074448e+00 0.000000000000000000e+00 4.812640249913997081e+01
5.940000000000000391e+00 1.008740352390250061e+00 0.000000000000000000e+00 4.848321717223428351e+01
5.959999999999999964e+00 1.009417910689768716e+00 0.000000000000000000e+00 4.884303836098825258e+01
5.980000000000000426e+00 1.010243405726247712e+00 0.000000000000000000e+00 4.921160602540191320e+01
6.000000000000000000e+00 1.011318622870916561e+00 0.000000000000000000e+00 4.959405868547523966e+01
6.019999999999999574e+00 1.012718142503789664e+00 0.000000000000000000e+00 4.999432614120823359e+01
6.040000000000000036e+00 1.014482497948792306e+00 0.000000000000000000e+00 5.041474587260092477e+01
6.059999000000000358e+00 1.016613046459138525e+00 0.000000000000000000e+00 5.085573437271740715e+01
6.080000000000000071e+00 1.019071754706678767e+00 0.000000000000000000e+00 5.131579592236533216e+01
6.099999000000000393e+00 1.021783800867908765e+00 0.000000000000000000e+00 5.179140432095459090e+01
6.120000000000000107e+00 1.024645088047499764e+00 0.000000000000000000e+00 5.227757731476842906e+01
6.139999000000000429e+00 1.027530426517692552e+00 0.000000000000000000e+00 5.276797616645050226e+01
6.160000000000000142e+00 1.030306567305679710e+00 0.000000000000000000e+00 5.325581540981025341e+01
6.179998999999999576e+00 1.032842615851984558e+00 0.000000000000000000e+00 5.373411553761608417e+01
6.200000000000000178e+00 1.035023536180117887e+00 0.000000000000000000e+00 5.419668844749078573e+01
6.219998999999999612e+00 1.036759064628377303e+00 0.000000000000000000e+00 5.463835520266739820e+01
6.240000000000000213e+00 1.037992638019384462e+00 0.000000000000000000e+00 5.505573930781002190e+01
6.259998999999999647e+00 1.038705637244998981e+00 0.000000000000000000e+00 5.544726928672842092e+01
6.280000000000000249e+00 1.038919260202782802e+00 0.000000000000000000e+00 5.581362515076796171e+01
6.299998999999999683e+00 1.038691189925193381e+00 0.000000000000000000e+00 5.615734347004516991e+01
6.320000000000000284e+00 1.038110505664001204e+00 0.000000000000000000e+00 5.648288729636462335e+01
6.339998999999999718e+00 1.037288948224980745e+00 0.000000000000000000e+00 5.679593790798760011e+01
6.360000000000000320e+00 1.036349617371653986e+00 0.000000000000000000e+00 5.710309778459997432e+01
6.379998999999999754e+00 1.035415957007356447e+00 0.000000000000000000e+00 5.741101449281276103e+01
6.400000000000000355e+00 1.034599499130995914e+00 0.000000000000000000e+00 5.772598577547405796e+01
6.419999999999999929e+00 1.033989727984838902e+00 0.000000000000000000e+00 5.805310146440059782e+01
6.440000000000000391e+00 1.033645470238499842e+00 0.000000000000000000e+00 5.839591754898683007e+01
6.459999999999999964e+00 1.033589374096169022e+00 0.000000000000000000e+00 5.875599944923273199e+01
6.480000000000000426e+00 1.033806083082222438e+00 0.000000000000000000e+00 5.913277242513832732e+01
6.500000000000000000e+00 1.034243385428230688e+00 0.000000000000000000e+00 5.952352077670357744e+01
6.519999999999999574e+00 1.034817620858001552e+00 0.000000000000000000e+00 5.992363540392850751e+01
6.540000000000000036e+00 1.035421345397947501e+00 0.000000000000000000e+00 6.032700386681312210e+01
6.559999000000000358e+00 1.035933547221705053e+00 0.000000000000000000e+00 6.072654737226395838e+01
6.580000000000000071e+00 1.036231986324117393e+00 0.000000000000000000e+00 6.111501565956139359e+01
6.599999000000000393e+00 1.036203839788083947e+00 0.000000000000000000e+00 6.148541136296802279e+01
6.620000000000000107e+00 1.035758008780309103e+00 0.000000000000000000e+00 6.183201863494836203e+01
6.639999000000000429e+00 1.034833612343942777e+00 0.000000000000000000e+00 6.215065367111977679e+01
6.660000000000000142e+00 1.033406832955626076e+00 0.000000000000000000e+00 6.243943051297403457e+01
6.679998999999999576e+00 1.031494292025391779e+00 0.000000000000000000e+00 6.269873377997723196e+01
6.700000000000000178e+00 1.029152146296097303e+00 0.000000000000000000e+00 6.293153655363843058e+01
6.719998999999999612e+00 1.026473063666623053e+00 0.000000000000000000e+00 6.314298668723340313e+01
6.740000000000000213e+00 1.023577985666119350e+00 0.000000000000000000e+00 6.334026501694152955e+01
6.759998999999999647e+00 1.020607304214969702e+00 0.000000000000000000e+00 6.353178854545228660e+01
6.780000000000000249e+00 1.017707847596183823e+00 0.000000000000000000e+00 6.372673340288332611e+01
6.799998999999999683e+00 1.015022150011596569e+00 0.000000000000000000e+00 6.393407166434987943e+01
6.820000000000000284e+00 1.012674583784754834e+00 0.000000000000000000e+00 6.416198711146384426e+01
6.839998999999999718e+00 1.010762111475101310e+00 0.000000000000000000e+00 6.441695275414818411e+01
6.860000000000000320e+00 1.009345128529596902e+00 0.000000000000000000e+00 6.470339502268306831e+01
6.879998999999999754e+00 1.008442687470218146e+00 0.000000000000000000e+00 6.502301716886221072e+01
6.900000000000000355e+00 1.008030306964737388e+00 0.000000000000000000e+00 6.537488189654101234e+01
6.919999999999999929e+00 1.008042848694164162e+00 0.000000000000000000e+00 6.575523407695948208e+01
6.940000000000000391e+00 1.008379426430532355e+00 0.000000000000000000e+00 6.615795365303763731e+01
6.959999999999999964e+00 1.008912680188362332e+00 0.000000000000000000e+00 6.657500470477548049e+01
6.980000000000000426e+00 1.009499356103761958e+00 0.000000000000000000e+00 6.699710513217300445e+01
7.000000000000000000e+00 1.009993327969970212e+00 0.000000000000000000e+00 6.741456415523018109e+01
7.019999999999999574e+00 1.010257977886529490e+00 0.000000000000000000e+00 6.781810637394703178e+01
7.040000000000000036e+00 1.010178261597745264e+00 0.000000000000000000e+00 6.819970294832359059e+01
7.059999000000000358e+00 1.009671114383165813e+00 0.000000000000000000e+00 6.855329865116580379e+01
7.080000000000000071e+00 1.008692146996498673e+00 0.000000000000000000e+00 6.887542652405571175e+01
7.099999000000000393e+00 1.007240698949876556e+00 0.000000000000000000e+00 6.916541499222070399e+01
7.120000000000000107e+00 1.005359308783384975e+00 0.000000000000000000e+00 6.942572712242655086e+01
7.139999000000000429e+00 1.003131172876005728e+00 0.000000000000000000e+00 6.966155661251031006e+01
7.160000000000000142e+00 1.000672181841842701e+00 0.000000000000000000e+00 6.988066314343608099e+01
7.179998999999999576e+00 9.981227038018762876e-01 0.000000000000000000e+00 7.009254806467863830e+01
7.200000000000000178e+00 9.956345973705414965e-01 0.000000000000000000e+00 7.030789874708433729e+01
7.219998999999999612e+00 9.933593582760283924e-01 0.000000000000000000e+00 7.053745863762067358e+01
7.240000000000000213e+00 9.914345440092404704e-01 0.000000000000000000e+00 7.079137133337130194e+01
7.259998999999999647e+00 9.899732355862413957e-01 0.000000000000000000e+00 7.107808548010042671e+01
7.280000000000000249e+00 9.890539027509115400e-01 0.000000000000000000e+00 7.140388894229695893e+01
7.299998999999999683e+00 9.887141205547990142e-01 0.000000000000000000e+00 7.177207200443687896e+01
7.320000000000000284e+00 9.889474396788158206e-01 0.000000000000000000e+00 7.218293201386134683e+01
7.339998999999999718e+00 9.897041626413635163e-01 0.000000000000000000e+00 7.263342850906103365e+01
7.360000000000000320e+00 9.908951468806043161e-01 0.000000000000000000e+00 7.311769234806442341e+01
7.379998999999999754e+00 9.923995781304101316e-01 0.000000000000000000e+00 7.362720649907191728e+01
7.400000000000000355e+00 9.940753393890656708e-01 0.000000000000000000e+00 7.415183210490623367e+01
7.419999999999999929e+00 9.957697681158804714e-01 0.000000000000000000e+00 7.468027243681662242e+01
7.440000000000000391e+00 9.973329327660807042e-01 0.000000000000000000e+00 7.520127040438671884e+01
7.459999999999999964e+00 9.986295966325335893e-01 0.000000000000000000e+00 7.570441962761648824e+01
7.480000000000000426e+00 9.995494255630420488e-01 0.000000000000000000e+00 7.618099064650594698e+01
7.500000000000000000e+00 1.000016052528085453e+00 0.000000000000000000e+00 7.662467482105503791e+01
7.519999999999999574e+00 9.999924831871356279e-01 0.000000000000000000e+00 7.703206903126384475e+01
7.540000000000000036e+00 9.994829103925674252e-01 0.000000000000000000e+00 7.740289613713231631e+01
7.559999000000000358e+00 9.985316836691318088e-01 0.000000000000000000e+00 7.773998849740087280e+01
7.580000000000000071e+00 9.972183253929272073e-01 0.000000000000000000e+00 7.804908359584831601e+01
7.599999000000000393e+00 9.956505937314933385e-01 0.000000000000000000e+00 7.833812516836765383e+01
7.620000000000000107e+00 9.939537121744297377e-01 0.000000000000000000e+00 7.861677945720300897e+01
7.639999000000000429e+00 9.922604284118581308e-01 0.000000000000000000e+00 7.889535262758514023e+01
7.660000000000000142e+00 9.906984682512747220e-01 0.000000000000000000e+00 7.918413502119639702e+01
7.679998999999999576e+00 9.893806456483430489e-01 0.000000000000000000e+00 7.949226718447131645e+01
7.700000000000000178e+00 9.883951586338287632e-01 0.000000000000000000e+00 7.982725692782852889e+01
7.719998999999999612e+00 9.877985657471379799e-01 0.000000000000000000e+00 8.019402759066321096e+01
7.740000000000000213e+00 9.876122338773698495e-01 0.000000000000000000e+00 8.059489403709933697e+01
7.759998999999999647e+00 9.878209701955432687e-01 0.000000000000000000e+00 8.102904460270580955e+01
7.780000000000000249e+00 9.883758759127660998e-01 0.000000000000000000e+00 8.149303210900886540e+01
7.799998999999999683e+00 9.891989888348168281e-01 0.000000000000000000e+00 8.198075318298113245e+01
7.820000000000000284e+00 9.901916585087158218e-01 0.000000000000000000e+00 8.248441826355710305e+01
7.839998999999999718e+00 9.912434019930698170e-01 0.000000000000000000e+00 8.299491229862816510e+01
7.860000000000000320e+00 9.922424424556880451e-01 0.000000000000000000e+00 8.350299220074406037e+01
7.879998999999999754e+00 9.930856749885488277e-01 0.000000000000000000e+00 8.399978767886089770e+01
7.900000000000000355e+00 9.936881449655671217e-01 0.000000000000000000e+00 8.447796380056971088e+01
7.919999999999999929e+00 9.939899417898551137e-01 0.000000000000000000e+00 8.493202896397203006e+01
7.940000000000000391e+00 9.939616256301111452e-01 0.000000000000000000e+00 8.535908848303407126e+01
7.959999999999999964e+00 9.936063303488545939e-01 0.000000000000000000e+00 8.575898483775577574e+01
7.980000000000000426e+00 9.929587122215151052e-01 0.000000000000000000e+00 8.613429820813715310e+01
8.000000000000000000e+00 9.920816194682064992e-01 0.000000000000000000e+00 8.649012477417819866e+01
8.019999999999999574e+00 9.910593332935530020e-01 0.000000000000000000e+00 8.683354641587891365e+01
8.039998999999999896e+00 9.899903607186152366e-01 0.000000000000000000e+00 8.717302197877792480e+01
8.059998999999999469e+00 9.889771529788328186e-01 0.000000000000000000e+00 8.751759624870722121e+01
8.080000000000000071e+00 9.881174199042687123e-01 0.000000000000000000e+00 8.787602899493916198e+01
8.099999000000000393e+00 9.874944881646371408e-01 0.000000000000000000e+00 8.825590180971087761e+01
8.119998999999999967e+00 9.871698976971866601e-01 0.000000000000000000e+00 8.866311829915319720e+01
8.139998999999999540e+00 9.871776123337369091e-01 0.000000000000000000e+00 8.910111668058819134e+01
8.160000000000000142e+00 9.875209479058023598e-01 0.000000000000000000e+00 8.957066130625499056e+01
8.179999000000000464e+00 9.881722198785423128e-01 0.000000000000000000e+00 9.006961117952528184e+01
8.199999999999999289e+00 9.890753760937258665e-01 0.000000000000000000e+00 9.059333359587094492e+01
8.219998999999999612e+00 9.901508747428343638e-01 0.000000000000000000e+00 9.113475934997401851e+01
8.240000000000000213e+00 9.913030295081549648e-01 0.000000000000000000e+00 9.168536178812564685e+01
8.259999999999999787e+00 9.924287179567656825e-01 0.000000000000000000e+00 9.223559715774248957e+01
8.279999999999999361e+00 9.934263507292026008e-01 0.000000000000000000e+00 9.277596820301901914e+01
8.299998999999999683e+00 9.942058409404460617e-01 0.000000000000000000e+00 9.329782869703667814e+01
8.320000000000000284e+00 9.946962352147640241e-01 0.000000000000000000e+00 9.379426252055114333e+01
8.339999999999999858e+00 9.948523430921552002e-01 0.000000000000000000e+00 9.426052941280670439e+01
8.359999999999999432e+00 9.946592654581819515e-01 0.000000000000000000e+00 9.469477874072192947e+01
8.379998999999999754e+00 9.941340437739898395e-01 0.000000000000000000e+00 9.509814074087815072e+01
8.400000000000000355e+00 9.933240604969212351e-01 0.000000000000000000e+00 9.547478158353145261e+01
8.419999999999999929e+00 9.923038818045420983e-01 0.000000000000000000e+00 9.583144119842573616e+01
8.439999999999999503e+00 9.911682450181961146e-01 0.000000000000000000e+00 9.617704272897968565e+01
8.459998999999999825e+00 9.900248735934807920e-01 0.000000000000000000e+00 9.652190298181746186e+01
8.480000000000000426e+00 9.889843750605552541e-01 0.000000000000000000e+00 9.687691065706663096e+01
8.500000000000000000e+00 9.881516451416915148e-01 0.000000000000000000e+00 9.725246001459960610e+01
8.519999999999999574e+00 9.876164685594057691e-01 0.000000000000000000e+00 9.765773760779224233e+01
8.539998999999999896e+00 9.874457802302110121e-01 0.000000000000000000e+00 9.809978241640760643e+01
8.559998999999999469e+00 9.876780217889429281e-01 0.000000000000000000e+00 9.858298496406582956e+01
8.580000000000000071e+00 9.883196160022379440e-01 0.000000000000000000e+00 9.910855340132830804e+01
8.599999000000000393e+00 9.893444844962719920e-01 0.000000000000000000e+00 9.967436663224236781e+01
8.619998999999999967e+00 9.906960550209337191e-01 0.000000000000000000e+00 1.002753094136656102e+02
8.639998999999999540e+00 9.922921040879013610e-01 0.000000000000000000e+00 1.009034617877975393e+02
8.660000000000000142e+00 9.940309945188077201e-01 0.000000000000000000e+00 1.015488141986118507e+02
8.679999000000000464e+00 9.958006901044894610e-01 0.000000000000000000e+00 1.022000055590374643e+02
8.699999999999999289e+00 9.974878266076410149e-01 0.000000000000000000e+00 1.028454909512116586e+02
8.719998999999999612e+00 9.989866425162005070e-01 0.000000000000000000e+00 1.034741095563660878e+02
8.740000000000000213e+00 1.000207885703931820e+00 0.000000000000000000e+00 1.040764057864502377e+02
8.759999999999999787e+00 1.001085828424679525e+00 0.000000000000000000e+00 1.046450457075590208e+02
8.779999999999999361e+00 1.001583435764923147e+00 0.000000000000000000e+00 1.051756758843274611e+02
8.799998999999999683e+00 1.001695042381001155e+00 0.000000000000000000e+00 1.056671310618134498e+02
8.820000000000000284e+00 1.001446162453781374e+00 0.000000000000000000e+00 1.061216327248434368e+02
8.839999999999999858e+00 1.000891478015317082e+00 0.000000000000000000e+00 1.065444097485909225e+02
8.859999999999999432e+00 1.000109370717975343e+00 0.000000000000000000e+00 1.069434244279980817e+02
8.879998999999999754e+00 9.991956209013406198e-01 0.000000000000000000e+00 1.073286092802206753e+02
8.900000000000000355e+00 9.982548814570487705e-01 0.000000000000000000e+00 1.077111349537914862e+02
8.919999999999999929e+00 9.973923475316328613e-01 0.000000000000000000e+00 1.081022882001776821e+02
8.939999999999999503e+00 9.967050471539943279e-01 0.000000000000000000e+00 1.085127678622235550e+02
8.959998999999999825e+00 9.962740660624559430e-01 0.000000000000000000e+00 1.089516706348797186e+02
8.980000000000000426e+00 9.961584326970068792e-01 0.000000000000000000e+00 1.094259272132943863e+02
9.000000000000000000e+00 9.963907097802002788e-01 0.000000000000000000e+00 1.099395195423192746e+02
9.019999999999999574e+00 9.969752571877938951e-01 0.000000000000000000e+00 1.104934671670038711e+02
9.039998999999999896e+00 9.978886228395855706e-01 0.000000000000000000e+00 1.110856555448715994e+02
9.059998999999999469e+00 9.990822009484836563e-01 0.000000000000000000e+00 1.117111872917147366e+02
9.080000000000000071e+00 1.000486953922413047e+00 0.000000000000000000e+00 1.123627276150157144e+02
9.099999000000000393e+00 1.002019930790518876e+00 0.000000000000000000e+00 1.130311628053601254e+02
9.119998999999999967e+00 1.003591582904686419e+00 0.000000000000000000e+00 1.137066168142752929e+02
9.139998999999999540e+00 1.005113225943938593e+00 0.000000000000000000e+00 1.143790355993871657e+02
9.160000000000000142e+00 1.006504162226927734e+00 0.000000000000000000e+00 1.150391512182669800e+02
9.179999000000000464e+00 1.007698394618185000e+00 0.000000000000000000e+00 1.156791212020699646e+02
9.199999999999999289e+00 1.008649166606449432e+00 0.000000000000000000e+00 1.162933643938506520e+02
9.219998999999999612e+00 1.009332109466040350e+00 0.000000000000000000e+00 1.168785953590594318e+02
9.240000000000000213e+00 1.009745780520805214e+00 0.000000000000000000e+00 1.174343465920730694e+02
9.259999999999999787e+00 1.009910716299894817e+00 0.000000000000000000e+00 1.179625358846737839e+02
9.279999999999999361e+00 1.009866336968517020e+00 0.000000000000000000e+00 1.184674374129341743e+02
9.299998999999999683e+00 1.009666249953826922e+00 0.000000000000000000e+00 1.189550240975805195e+02
9.320000000000000284e+00 1.009372105233254935e+00 0.000000000000000000e+00 1.194324302164340139e+02
9.339999999999999858e+00 1.009047781888338990e+00 0.000000000000000000e+00 1.199070257916734050e+02
9.359999999999999432e+00 1.008752844230500934e+00 0.000000000000000000e+00 1.203858978025725150e+02
9.379998999999999754e+00 1.008536724117812033e+00 0.000000000000000000e+00 1.208749889252854643e+02
9.400000000000000355e+00 1.008434605953035801e+00 0.000000000000000000e+00 1.213787314113497757e+02
9.419999999999999929e+00 1.008464002169300766e+00 0.000000000000000000e+00 1.218993394292278936e+02
9.439999999999999503e+00 1.008623842668287418e+00 0.000000000000000000e+00 1.224369112427656887e+02
9.459998999999999825e+00 1.008895142313781079e+00 0.000000000000000000e+00 1.229893080646172052e+02
9.480000000000000426e+00 1.009243120259652571e+00 0.000000000000000000e+00 1.235525230568203625e+02
9.500000000000000000e+00 1.009621393867464079e+00 0.000000000000000000e+00 1.241208958573372314e+02
9.519999999999999574e+00 1.009976795083388890e+00 0.000000000000000000e+00 1.246879367735137265e+02
9.539998999999999896e+00 1.010255141651692057e+00 0.000000000000000000e+00 1.252468678814098126e+02
9.559998999999999469e+00 1.010406541007248693e+00 0.000000000000000000e+00 1.257914110921669106e+02
9.580000000000000071e+00 1.010391174604654774e+00 0.000000000000000000e+00 1.263163908960013515e+02
9.599999000000000393e+00 1.010182864746525189e+00 0.000000000000000000e+00 1.268181809075201301e+02
9.619998999999999967e+00 1.009772662249826203e+00 0.000000000000000000e+00 1.272954289326052475e+02
9.639998999999999540e+00 1.009169287725635522e+00 0.000000000000000000e+00 1.277488940359090321e+02
9.660000000000000142e+00 1.008399170398410094e+00 0.000000000000000000e+00 1.281816562252203369e+02
9.679999000000000464e+00 1.007504147120133142e+00 0.000000000000000000e+00 1.285987104356387078e+02
9.699999000000000038e+00 1.006537510799775825e+00 0.000000000000000000e+00 1.290067664108325118e+02
9.719998999999999612e+00 1.005559218591694615e+00 0.000000000000000000e+00 1.294133973818929917e+02
9.740000000000000213e+00 1.004630693486660009e+00 0.000000000000000000e+00 1.298265458849941751e+02
9.759999999999999787e+00 1.003808870060053149e+00 0.000000000000000000e+00 1.302536225490868276e+02
9.779999999999999361e+00 1.003140832769166213e+00 0.000000000000000000e+00 1.307009560888391206e+02
9.799998999999999683e+00 1.002659499266309151e+00 0.000000000000000000e+00 1.311730696097358475e+02
9.820000000000000284e+00 1.002380473454315801e+00 0.000000000000000000e+00 1.316723903553228467e+02
9.839999999999999858e+00 1.002300433631010623e+00 0.000000000000000000e+00 1.321987234020541848e+02
9.859999999999999432e+00 1.002397545095097708e+00 0.000000000000000000e+00 1.327495233844452400e+02
9.879998999999999754e+00 1.002633060886166882e+00 0.000000000000000000e+00 1.333198966900955043e+02
9.900000000000000355e+00 1.002955346945901605e+00 0.000000000000000000e+00 1.339032547562063371e+02
9.919999999999999929e+00 1.003304084846282640e+00 0.000000000000000000e+00 1.344915723455764009e+02
9.939999999999999503e+00 1.003616634105003680e+00 0.000000000000000000e+00 1.350764896706061222e+02
9.959998999999999825e+00 1.003833290315959692e+00 0.000000000000000000e+00 1.356498538043729809e+02
9.980000000000000426e+00 1.003903505981084576e+00 0.000000000000000000e+00 1.362047331676446333e+02
1.000000000000000000e+01 1.003790794719270796e+00 0.000000000000000000e+00 1.367358374596534247e+02
1.001999999999999957e+01 1.003476177066936703e+00 0.000000000000000000e+00 1.372402991073218743e+02
1.003999999999999915e+01 1.002960786517500091e+00 0.000000000000000000e+00 1.377179423506499631e+02
1.006000000000000050e+01 1.002265961102797309e+00 0.000000000000000000e+00 1.381713779696378595e+02
1.008000000000000007e+01 1.001431950526357806e+00 0.000000000000000000e+00 1.386058797842853210e+02
1.009999999999999964e+01 1.000514530818269021e+00 0.000000000000000000e+00 1.390289664545924495e+02
1.011999999999999922e+01 9.995802808636173875e-01 0.000000000000000000e+00 1.394497857205593050e+02
1.014000000000000057e+01 9.987007564717901298e-01 0.000000000000000000e+00 1.398783288421858231e+02
1.016000000000000014e+01 9.979462274718688963e-01 0.000000000000000000e+00 1.403245644394719989e+02
1.017999999999999972e+01 9.973791280694129791e-01 0.000000000000000000e+00 1.407975111124178511e+02
1.019999999999999929e+01 9.970482320015611188e-01 0.000000000000000000e+00 1.413043909410234278e+02
1.022000000000000064e+01 9.969835425617047386e-01 0.000000000000000000e+00 1.418498651252886589e+02
1.024000000000000021e+01 9.971935365989236244e-01 0.000000000000000000e+00 1.424355885452135624e+02
1.025999999999999979e+01 9.976632993589661380e-01 0.000000000000000000e+00 1.430598825207981122e+02
1.027999999999999936e+01 9.983551090861869648e-01 0.000000000000000000e+00 1.437177536120423724e+02
1.030000000000000071e+01 9.992110104521069180e-01 0.000000000000000000e+00 1.444012014189463571e+02
1.032000000000000028e+01 1.000157136426461202e+00 0.000000000000000000e+00 1.450997883415099636e+02
1.033999999999999986e+01 1.001109257938070485e+00 0.000000000000000000e+00 1.458014024197332219e+02
1.035999999999999943e+01 1.001979544733779148e+00 0.000000000000000000e+00 1.464932157736161855e+02
1.038000000000000078e+01 1.002683884588316587e+00 0.000000000000000000e+00 1.471627477431588318e+02
1.040000000000000036e+01 1.003148553362108730e+00 0.000000000000000000e+00 1.477988571883611542e+02
1.041999999999999993e+01 1.003316667340666601e+00 0.000000000000000000e+00 1.483927253492231273e+02
1.043999999999999950e+01 1.003152873801071321e+00 0.000000000000000000e+00 1.489385993057447877e+02
1.046000000000000085e+01 1.002646864846122421e+00 0.000000000000000000e+00 1.494343763579261690e+02
1.048000000000000043e+01 1.001814119107645729e+00 0.000000000000000000e+00 1.498817860457672282e+02
1.050000000000000000e+01 1.000695586245308855e+00 0.000000000000000000e+00 1.502864163492678813e+02
1.051999999999999957e+01 9.993545837533774900e-01 0.000000000000000000e+00 1.506573189684282568e+02
1.053999999999999915e+01 9.978717789018831663e-01 0.000000000000000000e+00 1.510063145632483099e+02
1.056000000000000050e+01 9.963393239678847157e-01 0.000000000000000000e+00 1.513471524337280982e+02
1.058000000000000007e+01 9.948539478013194159e-01 0.000000000000000000e+00 1.516944910798675039e+02
1.059999999999999964e+01 9.935092252765531651e-01 0.000000000000000000e+00 1.520627292016665706e+02
1.061999999999999922e+01 9.923886253466581708e-01 0.000000000000000000e+00 1.524649295791253110e+02
1.064000000000000057e+01 9.915590514746250861e-01 0.000000000000000000e+00 1.529117946722438148e+02
1.066000000000000014e+01 9.910659009621451965e-01 0.000000000000000000e+00 1.534108546810219309e+02
1.067999999999999972e+01 9.909299669495501561e-01 0.000000000000000000e+00 1.539659244054597309e+02
1.069999999999999929e+01 9.911461589771933811e-01 0.000000000000000000e+00 1.545768325455571812e+02
1.072000000000000064e+01 9.916841553191343417e-01 0.000000000000000000e+00 1.552394485213144151e+02
1.074000000000000021e+01 9.924914403776254890e-01 0.000000000000000000e+00 1.559460859127312062e+02
1.075999999999999979e+01 9.934978091707233894e-01 0.000000000000000000e+00 1.566861475398077062e+02
1.077999999999999936e+01 9.946210474630142739e-01 0.000000000000000000e+00 1.574469721425438991e+02
1.080000000000000071e+01 9.957739762189466992e-01 0.000000000000000000e+00 1.582149175809397832e+02
1.082000000000000028e+01 9.968713500816801520e-01 0.000000000000000000e+00 1.589764454549952859e+02
1.083999999999999986e+01 9.978362054290480510e-01 0.000000000000000000e+00 1.597191419647105306e+02
1.085999999999999943e+01 9.986062058828176768e-01 0.000000000000000000e+00 1.604327609100853920e+02
1.088000000000000078e+01 9.991376237384781422e-01 0.000000000000000000e+00 1.611099081711200256e+02
1.090000000000000036e+01 9.994088061162951231e-01 0.000000000000000000e+00 1.617466572078142235e+02
1.091999999999999993e+01 9.994203761677774578e-01 0.000000000000000000e+00 1.623426468801681608e+02
1.093999999999999950e+01 9.991949623524012392e-01 0.000000000000000000e+00 1.629011034081817400e+02
1.096000000000000085e+01 9.987739835234659136e-01 0.000000000000000000e+00 1.634283799718550654e+02
1.098000000000000043e+01 9.982135999853506414e-01 0.000000000000000000e+00 1.639333481711880438e+02
1.100000000000000000e+01 9.975793739764817758e-01 0.000000000000000000e+00 1.644265625261806179e+02
1.101999999999999957e+01 9.969400556703414962e-01 0.000000000000000000e+00 1.649192613368329603e+02
1.103999999999999915e+01 9.963613702245154302e-01 0.000000000000000000e+00 1.654223454631449215e+02
1.106000000000000050e+01 9.959006687418860970e-01 0.000000000000000000e+00 1.659454786651166103e+02
1.108000000000000007e+01 9.956017034190238757e-01 0.000000000000000000e+00 1.664961893027479789e+02
1.109999999999999964e+01 9.954913109872495225e-01 0.000000000000000000e+00 1.670792732360389721e+02
1.111999999999999922e+01 9.955774522847579133e-01 0.000000000000000000e+00 1.676964128849896554e+02
1.114000000000000057e+01 9.958490522065035488e-01 0.000000000000000000e+00 1.683460932296000578e+02
1.116000000000000014e+01 9.962775516660437036e-01 0.000000000000000000e+00 1.690238073698701271e+02
1.117999999999999972e+01 9.968198874799145681e-01 0.000000000000000000e+00 1.697225105657998370e+02
1.119999999999999929e+01 9.974230134164960848e-01 0.000000000000000000e+00 1.704333482373892537e+02
1.122000000000000064e+01 9.980290926066242019e-01 0.000000000000000000e+00 1.711465154246383804e+02
1.124000000000000021e+01 9.985806998314491478e-01 0.000000000000000000e+00 1.718521368475471149e+02
1.125999999999999979e+01 9.990269463119103577e-01 0.000000000000000000e+00 1.725413253461155705e+02
1.127999999999999936e+01 9.993277821638417713e-01 0.000000000000000000e+00 1.732069470403436355e+02
1.130000000000000071e+01 9.994579933015153017e-01 0.000000000000000000e+00 1.738443493302314664e+02
1.132000000000000028e+01 9.994097941072362934e-01 0.000000000000000000e+00 1.744518587357789272e+02
1.133999999999999986e+01 9.991933858403273527e-01 0.000000000000000000e+00 1.750309322369860467e+02
1.135999999999999943e+01 9.988364105680445082e-01 0.000000000000000000e+00 1.755861168138528967e+02
1.138000000000000078e+01 9.983814110836002342e-01 0.000000000000000000e+00 1.761246554863793961e+02
1.140000000000000036e+01 9.978820296504611331e-01 0.000000000000000000e+00 1.766558609145656078e+02
1.141999999999999993e+01 9.973982824478652143e-01 0.000000000000000000e+00 1.771903108584114648e+02
1.143999999999999950e+01 9.969911777105592288e-01 0.000000000000000000e+00 1.777389091579169644e+02
1.146000000000000085e+01 9.967170699309821913e-01 0.000000000000000000e+00 1.783118794530822129e+02
1.148000000000000043e+01 9.966223288640464473e-01 0.000000000000000000e+00 1.789177942639070977e+02
1.150000000000000000e+01 9.967390216938446512e-01 0.000000000000000000e+00 1.795627664903916525e+02
1.151999999999999957e+01 9.970817872239078339e-01 0.000000000000000000e+00 1.802498399925358967e+02
1.153999999999999915e+01 9.976457604010338098e-01 0.000000000000000000e+00 1.809785586903398098e+02
1.156000000000000050e+01 9.984067410337719162e-01 0.000000000000000000e+00 1.817449360638034364e+02
1.158000000000000007e+01 9.993226286546115222e-01 0.000000000000000000e+00 1.825416562529266855e+02
